"event_id","item_id","title","format","selector","position","rank","source"
"closet:675","films:27751","The Killing","closet","Zoë Kravitz and Channing Tatum","7","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:28719","The Fisher King","closet","Zoë Kravitz and Channing Tatum","8","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:28572","The Rose","closet","Zoë Kravitz and Channing Tatum","9","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:29154","Moonstruck","closet","Zoë Kravitz and Channing Tatum","10","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:29369","Midnight Cowboy","closet","Zoë Kravitz and Channing Tatum","11","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","boxsets:2363","The Koker Trilogy","closet","Zoë Kravitz and Channing Tatum","12","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:675","films:29164","Thelma & Louise","closet","Zoë Kravitz and Channing Tatum","13","","https://www.criterion.com/shop/collection/675-zoe-kravitz-and-channing-tatum-s-closet-picks"
"closet:671","films:27928","Don’t Look Now","closet","Gina Gershon","1","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","films:33670","Bound","closet","Gina Gershon","2","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","films:211","Brazil","closet","Gina Gershon","3","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","films:938","Lola Montès","closet","Gina Gershon","4","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","boxsets:2648","Godzilla: The Showa-Era Films, 1954–1975","closet","Gina Gershon","5","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","films:173","The Seventh Seal","closet","Gina Gershon","6","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:671","films:1426","The Friends of Eddie Coyle","closet","Gina Gershon","7","","https://www.criterion.com/shop/collection/671-gina-gershon-s-closet-picks"
"closet:683","boxsets:3432","The Complete Films of Agnès Varda","closet","Agnieszka Holland","1","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:683","films:28111","La notte","closet","Agnieszka Holland","2","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:683","films:30619","Parasite","closet","Agnieszka Holland","3","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:683","films:34274","Perfect Days","closet","Agnieszka Holland","4","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:683","films:34134","Anatomy of a Fall","closet","Agnieszka Holland","5","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:683","films:29375","Diamonds of the Night","closet","Agnieszka Holland","6","","https://www.criterion.com/shop/collection/683-agnieszka-holland-s-closet-picks"
"closet:666","films:543","High and Low","closet","Ayo Edebiri","1","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:603","Charade","closet","Ayo Edebiri","2","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:594","Bottle Rocket","closet","Ayo Edebiri","3","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:28024","Thief","closet","Ayo Edebiri","4","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:28879","The Funeral","closet","Ayo Edebiri","5","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:29567","To Sleep with Anger","closet","Ayo Edebiri","6","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:666","films:32158","Eyimofe (This Is My Desire)","closet","Ayo Edebiri","7","","https://www.criterion.com/shop/collection/666-ayo-edebiri-s-closet-picks"
"closet:677","films:549","Au revoir les enfants","closet","Winona Ryder","1","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:29636","The Learning Tree","closet","Winona Ryder","2","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","boxsets:558","John Cassavetes: Five Films","closet","Winona Ryder","3","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:31032","Ghost Dog: The Way of the Samurai","closet","Winona Ryder","4","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:719","Down by Law","closet","Winona Ryder","5","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:29022","Lost in America","closet","Winona Ryder","6","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:29461","Matewan","closet","Winona Ryder","7","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:677","films:29081","After Life","closet","Winona Ryder","8","","https://www.criterion.com/shop/collection/677-winona-ryder-s-closet-picks"
"closet:674","films:28709","Local Hero","closet","Lily Gladstone & Erica Tremblay","1","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:27775","Quadrophenia","closet","Lily Gladstone & Erica Tremblay","2","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:29081","After Life","closet","Lily Gladstone & Erica Tremblay","3","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:29062","Old Joy","closet","Lily Gladstone & Erica Tremblay","4","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:30616","Scorsese Shorts","closet","Lily Gladstone & Erica Tremblay","5","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:29212","Certain Women","closet","Lily Gladstone & Erica Tremblay","6","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:719","Down by Law","closet","Lily Gladstone & Erica Tremblay","7","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:28560","Frances Ha","closet","Lily Gladstone & Erica Tremblay","8","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:29570","The Adventures of Baron Munchausen","closet","Lily Gladstone & Erica Tremblay","9","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:674","films:31036","Rolling Thunder Revue: A Bob Dylan Story by Martin Scorsese","closet","Lily Gladstone & Erica Tremblay","10","","https://www.criterion.com/shop/collection/674-lily-gladstone-erica-tremblay-s-closet-picks"
"closet:676","films:29596","All About Eve","closet","Carol Kane","1","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","boxsets:558","John Cassavetes: Five Films","closet","Carol Kane","2","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:28709","Local Hero","closet","Carol Kane","3","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:29065","My Brilliant Career","closet","Carol Kane","4","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:29368","The Princess Bride","closet","Carol Kane","5","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:28821","Shampoo","closet","Carol Kane","6","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:1078","Hobson’s Choice","closet","Carol Kane","7","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:249","My Own Private Idaho","closet","Carol Kane","8","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:28719","The Fisher King","closet","Carol Kane","9","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:27558","City Lights","closet","Carol Kane","10","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:336","The Ice Storm","closet","Carol Kane","11","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:676","films:230","The Royal Tenenbaums","closet","Carol Kane","12","","https://www.criterion.com/shop/collection/676-carol-kane-s-closet-picks"
"closet:670","films:980","Stagecoach","closet","Viggo Mortensen","1","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:28046","Red River","closet","Viggo Mortensen","2","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:28567","Forty Guns","closet","Viggo Mortensen","3","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:28568","The Gunfighter","closet","Viggo Mortensen","4","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:596","The Furies","closet","Viggo Mortensen","5","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:27910","3:10 to Yuma","closet","Viggo Mortensen","6","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","films:28712","McCabe & Mrs. Miller","closet","Viggo Mortensen","7","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:670","boxsets:6702","The Ranown Westerns: Five Films Directed by Budd Boetticher","closet","Viggo Mortensen","8","","https://www.criterion.com/shop/collection/670-viggo-mortensen-s-closet-picks"
"closet:681","films:219","Knife in the Water","closet","Jerry Schatzberg","1","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:681","boxsets:1329","Dietrich & von Sternberg in Hollywood","closet","Jerry Schatzberg","2","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:681","films:27899","On the Waterfront","closet","Jerry Schatzberg","3","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:681","films:29031","’Round Midnight","closet","Jerry Schatzberg","4","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:681","films:28580","The Shooting","closet","Jerry Schatzberg","5","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:681","boxsets:3432","The Complete Films of Agnès Varda","closet","Jerry Schatzberg","6","","https://www.criterion.com/shop/collection/681-jerry-schatzberg-s-closet-picks"
"closet:672","films:526","Walker","closet","Paul Scheer","1","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:672","films:27895","Mikey and Nicky","closet","Paul Scheer","2","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:672","films:847","Two-Lane Blacktop","closet","Paul Scheer","3","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:672","films:717","Hopscotch","closet","Paul Scheer","4","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:672","films:2350","Make Way for Tomorrow","closet","Paul Scheer","5","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:672","films:28708","Klute","closet","Paul Scheer","6","","https://www.criterion.com/shop/collection/672-paul-scheer-s-closet-picks"
"closet:747","films:528","The Silence of the Lambs","closet","Eric Bana","1","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:747","films:630","The Blob","closet","Eric Bana","2","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:747","films:28406","Badlands","closet","Eric Bana","3","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:747","films:27766","Breaker Morant","closet","Eric Bana","4","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:747","films:29149","The Great Escape","closet","Eric Bana","5","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:747","films:227","Night on Earth","closet","Eric Bana","6","","https://www.criterion.com/shop/collection/747-eric-bana-s-closet-picks"
"closet:667","films:29064","Dead Man","closet","Bill and Turner Ross","1","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:28412","Touki bouki","closet","Bill and Turner Ross","2","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:28658","Les Blank: Always for Pleasure","closet","Bill and Turner Ross","3","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:32170","Time","closet","Bill and Turner Ross","4","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:28661","Dekalog","closet","Bill and Turner Ross","5","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:29011","The Cameraman","closet","Bill and Turner Ross","6","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
"closet:667","films:1092","Close-up","closet","Bill and Turner Ross","7","","https://www.criterion.com/shop/collection/667-bill-and-turner-ross-s-closet-picks"
