"criterion_list_id","event_title","event_url","list_position","title","director","criterion_url","published_rank","criterion_namespace","criterion_id","criterion_key"
"43","John Lurie’s Top 10","https://www.criterion.com/current/top-10-lists/43-john-lurie-s-top-10","10","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","10","films","370","films:370"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","1","Mona Lisa","Neil Jordan","https://www.criterion.com/films/648-mona-lisa","1","films","648","films:648"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","2","Picnic at Hanging Rock","Peter Weir","https://www.criterion.com/films/565-picnic-at-hanging-rock","2","films","565","films:565"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","3","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","3","films","295","films:295"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","4","The Lady Eve","Preston Sturges","https://www.criterion.com/films/639-the-lady-eve","4","films","639","films:639"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","5","Insomnia","Erik Skjoldbjærg","https://www.criterion.com/films/585-insomnia","5","films","585","films:585"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","6","Night and the City","Jules Dassin","https://www.criterion.com/films/933-night-and-the-city","6","films","933","films:933"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","7","M","Fritz Lang","https://www.criterion.com/films/558-m","7","films","558","films:558"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","8","The Wages of Fear","Henri-Georges Clouzot","https://www.criterion.com/films/370-the-wages-of-fear","8","films","370","films:370"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","9","Do the Right Thing","Spike Lee","https://www.criterion.com/films/286-do-the-right-thing","9","films","286","films:286"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","10","Rushmore","Wes Anderson","https://www.criterion.com/films/333-rushmore","10  (tie)","films","333","films:333"
"41","Dennis Lehane’s Top 10","https://www.criterion.com/current/top-10-lists/41-dennis-lehane-s-top-10","11","The Royal Tenenbaums","Wes Anderson","https://www.criterion.com/films/230-the-royal-tenenbaums","","films","230","films:230"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","1","Children of Paradise","Marcel Carné","https://www.criterion.com/films/683-children-of-paradise","1","films","683","films:683"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","2","The Rules of the Game","Jean Renoir","https://www.criterion.com/films/295-the-rules-of-the-game","2","films","295","films:295"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","3","That Obscure Object of Desire","Luis Buñuel","https://www.criterion.com/films/686-that-obscure-object-of-desire","3","films","686","films:686"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","4","Pickpocket","Robert Bresson","https://www.criterion.com/films/229-pickpocket","4","films","229","films:229"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","5","The Tin Drum","Volker Schlöndorff","https://www.criterion.com/films/789-the-tin-drum","5","films","789","films:789"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","6","The Marriage of Maria Braun","Rainer Werner Fassbinder","https://www.criterion.com/films/592-the-marriage-of-maria-braun","6","films","592","films:592"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","7","Alphaville","Jean-Luc Godard","https://www.criterion.com/films/207-alphaville","7","films","207","films:207"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","8","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","8","films","239","films:239"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","9","M","Fritz Lang","https://www.criterion.com/films/558-m","9","films","558","films:558"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","10","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","10  (tie)","films","533","films:533"
"40","Christa Lang-Fuller’s Top 10","https://www.criterion.com/current/top-10-lists/40-christa-lang-fuller-s-top-10","11","Shock Corridor","Samuel Fuller","https://www.criterion.com/films/534-shock-corridor","","films","534","films:534"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","1","Grey Gardens","David Maysles, Albert Maysles, Ellen Hovde, and Muffie Meyer","https://www.criterion.com/films/664-grey-gardens","1  (tie)","films","664","films:664"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","2","Salesman","David Maysles, Albert Maysles, and Charlotte Zwerin","https://www.criterion.com/films/663-salesman","","films","663","films:663"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","3","Loves of a Blonde","Miloš Forman","https://www.criterion.com/films/246-loves-of-a-blonde","2","films","246","films:246"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","4","Scenes from a Marriage","Ingmar Bergman","https://www.criterion.com/films/710-scenes-from-a-marriage","3","films","710","films:710"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","5","A Story of Floating Weeds","Yasujiro Ozu","https://www.criterion.com/films/752-a-story-of-floating-weeds","4  (tie)","films","752","films:752"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","6","Floating Weeds","Yasujiro Ozu","https://www.criterion.com/films/349-floating-weeds","","films","349","films:349"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","7","I vitelloni","Federico Fellini","https://www.criterion.com/films/966-i-vitelloni","5","films","966","films:966"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","8","Eyes Without a Face","Georges Franju","https://www.criterion.com/films/950-eyes-without-a-face","6","films","950","films:950"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","9","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","7","films","375","films:375"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","10","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","8","films","239","films:239"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","11","Black Narcissus","Michael Powell and Emeric Pressburger","https://www.criterion.com/films/632-black-narcissus","9","films","632","films:632"
"39","Neil LaBute’s Top 10","https://www.criterion.com/current/top-10-lists/39-neil-labute-s-top-10","12","Kind Hearts and Coronets","Robert Hamer","https://www.criterion.com/films/357-kind-hearts-and-coronets","10","films","357","films:357"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","1","General Idi Amin Dada: A Self-Portrait","Barbet Schroeder","https://www.criterion.com/films/545-general-idi-amin-dada-a-self-portrait","1","films","545","films:545"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","2","The Last Wave","Peter Weir","https://www.criterion.com/films/685-the-last-wave","2","films","685","films:685"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","3","The Life Aquatic with Steve Zissou","Wes Anderson","https://www.criterion.com/films/741-the-life-aquatic-with-steve-zissou","3","films","741","films:741"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","4","The Naked Kiss","Samuel Fuller","https://www.criterion.com/films/533-the-naked-kiss","4","films","533","films:533"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","5","Oliver Twist","David Lean","https://www.criterion.com/films/567-oliver-twist","5","films","567","films:567"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","6","Time Bandits","Terry Gilliam","https://www.criterion.com/films/232-time-bandits","6","films","232","films:232"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","7","Walkabout","Nicolas Roeg","https://www.criterion.com/films/522-walkabout","7","films","522","films:522"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","8","Brazil","Terry Gilliam","https://www.criterion.com/films/211-brazil","8","films","211","films:211"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","9","Burden of Dreams","Les Blank","https://www.criterion.com/films/546-burden-of-dreams","9","films","546","films:546"
"38","Frank Kozik’s Top 10","https://www.criterion.com/current/top-10-lists/38-frank-kozik-s-top-10","10","Lord of the Flies","Peter Brook","https://www.criterion.com/films/563-lord-of-the-flies","10","films","563","films:563"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","1","8½","Federico Fellini","https://www.criterion.com/films/150-8-1-2","1","films","150","films:150"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","2","Brazil","Terry Gilliam","https://www.criterion.com/films/211-brazil","2","films","211","films:211"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","3","F for Fake","Orson Welles","https://www.criterion.com/films/908-f-for-fake","3","films","908","films:908"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","4","Amarcord","Federico Fellini","https://www.criterion.com/films/208-amarcord","4","films","208","films:208"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","5","Fanny and Alexander: Television Version","Ingmar Bergman","https://www.criterion.com/films/626-fanny-and-alexander-television-version","5","films","626","films:626"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","6","Monsieur Hulot’s Holiday","Jacques Tati","https://www.criterion.com/films/360-monsieur-hulot-s-holiday","6","films","360","films:360"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","7","Scenes from a Marriage","Ingmar Bergman","https://www.criterion.com/films/710-scenes-from-a-marriage","7","films","710","films:710"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","8","The Third Man","Carol Reed","https://www.criterion.com/films/236-the-third-man","8","films","236","films:236"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","9","The Bad Sleep Well","Akira Kurosawa","https://www.criterion.com/films/765-the-bad-sleep-well","9","films","765","films:765"
"37","Rian Johnson’s Top 10","https://www.criterion.com/current/top-10-lists/37-rian-johnson-s-top-10","10","Down by Law","Jim Jarmusch","https://www.criterion.com/films/719-down-by-law","10","films","719","films:719"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","1","A Woman Under the Influence","John Cassavetes","https://www.criterion.com/films/510-a-woman-under-the-influence","1","films","510","films:510"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","2","M","Fritz Lang","https://www.criterion.com/films/558-m","2","films","558","films:558"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","3","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","3","films","239","films:239"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","4","Berlin Alexanderplatz","Rainer Werner Fassbinder","https://www.criterion.com/films/839-berlin-alexanderplatz","4","films","839","films:839"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","5","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","5","films","781","films:781"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","6","Burden of Dreams","Les Blank","https://www.criterion.com/films/546-burden-of-dreams","6","films","546","films:546"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","7","La Jetée","Chris Marker","https://www.criterion.com/films/329-la-jetee","7","films","329","films:329"
"36","David Hudson’s Top 10","https://www.criterion.com/current/top-10-lists/36-david-hudson-s-top-10","8","Dead Ringers","David Cronenberg","https://www.criterion.com/films/541-dead-ringers","8","films","541","films:541"
