"selector_label","title","director","criterion_url","source","published_rank"
"John Lurie","The Killing of a Chinese Bookie","John Cassavetes","https://www.criterion.com/films/958-the-killing-of-a-chinese-bookie","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Imperioli","The In-Laws","Arthur Hiller","https://www.criterion.com/films/28707-the-in-laws","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Imperioli","Fox and His Friends","Rainer Werner Fassbinder","https://www.criterion.com/films/27957-fox-and-his-friends","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Imperioli","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Jonas Carpignano","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Nathan Silver","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Sonic Youth","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Leanne Shapton","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Neil LaBute","Mamma Roma","Pier Paolo Pasolini","https://www.criterion.com/films/375-mamma-roma","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Imperioli","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Olivier Assayas","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Michael Korda","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Scott Morse’s Top Ten","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Joe Mantegna","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Al Reinert","Rififi","Jules Dassin","https://www.criterion.com/films/654-rififi","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Blood for Dracula","Paul Morrissey","https://www.criterion.com/films/564-blood-for-dracula","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Female Trouble","John Waters","https://www.criterion.com/films/28704-female-trouble","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","Female Trouble","John Waters","https://www.criterion.com/films/28704-female-trouble","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Island of Lost Souls","Erle C. Kenton","https://www.criterion.com/films/27861-island-of-lost-souls","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","https://github.com/brittonwalker/criterion-top-ten",""
"Guillermo del Toro","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","https://github.com/brittonwalker/criterion-top-ten",""
"Tom Schnabel","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","https://github.com/brittonwalker/criterion-top-ten",""
"Richard Linklater","Unfaithfully Yours","Preston Sturges","https://www.criterion.com/films/876-unfaithfully-yours","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Science Is Fiction: 23 Films by Jean Painlevé","Jean Painlevé","https://www.criterion.com/films/1286-science-is-fiction-23-films-by-jean-painlev","https://github.com/brittonwalker/criterion-top-ten",""
"Marcel Dzama","Science Is Fiction: 23 Films by Jean Painlevé","Jean Painlevé","https://www.criterion.com/films/1286-science-is-fiction-23-films-by-jean-painlev","https://github.com/brittonwalker/criterion-top-ten",""
"Nathan Lee","Science Is Fiction: 23 Films by Jean Painlevé","Jean Painlevé","https://www.criterion.com/films/1286-science-is-fiction-23-films-by-jean-painlev","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Twin Peaks: Fire Walk with Me","David Lynch","https://www.criterion.com/films/29237-twin-peaks-fire-walk-with-me","https://github.com/brittonwalker/criterion-top-ten",""
"Hari Nef","Twin Peaks: Fire Walk with Me","David Lynch","https://www.criterion.com/films/29237-twin-peaks-fire-walk-with-me","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Barcelona","Whit Stillman","https://www.criterion.com/films/28691-barcelona","https://github.com/brittonwalker/criterion-top-ten",""
"Sloane Crosley","Barcelona","Whit Stillman","https://www.criterion.com/films/28691-barcelona","https://github.com/brittonwalker/criterion-top-ten",""
"Lev Kalman","Suzanne’s Career","Eric Rohmer","https://www.criterion.com/films/787-suzannes-career","https://github.com/brittonwalker/criterion-top-ten",""
"Sean Baker","Suzanne’s Career","Eric Rohmer","https://www.criterion.com/films/787-suzannes-career","https://github.com/brittonwalker/criterion-top-ten",""
"André Gregory and Wallace Shawn","Suzanne’s Career","Eric Rohmer","https://www.criterion.com/films/787-suzannes-career","https://github.com/brittonwalker/criterion-top-ten",""
"Richard Ayoade","Suzanne’s Career","Eric Rohmer","https://www.criterion.com/films/787-suzannes-career","https://github.com/brittonwalker/criterion-top-ten",""
"Christophe Honoré","The Magnificent Ambersons","Orson Welles","https://www.criterion.com/films/28711-the-magnificent-ambersons","https://github.com/brittonwalker/criterion-top-ten",""
"Christophe Honoré","Lola","Jacques Demy","https://www.criterion.com/films/27932-lola","https://github.com/brittonwalker/criterion-top-ten",""
"Mark Cousins","Lola","Jacques Demy","https://www.criterion.com/films/27932-lola","https://github.com/brittonwalker/criterion-top-ten",""
"Keegan McHargue","Lola","Jacques Demy","https://www.criterion.com/films/27932-lola","https://github.com/brittonwalker/criterion-top-ten",""
"Christophe Honoré","The Awful Truth","Leo McCarey","https://www.criterion.com/films/27904-the-awful-truth","https://github.com/brittonwalker/criterion-top-ten",""
"Christophe Honoré","Mystery Train","Jim Jarmusch","https://www.criterion.com/films/2057-mystery-train","https://github.com/brittonwalker/criterion-top-ten",""
"Christophe Honoré","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Ari Aster","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Connor Jessup","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Ken Jennings","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Olivier Assayas","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Kazu Kibuishi","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"David Hudson","Yi Yi","Edward Yang","https://www.criterion.com/films/781-yi-yi","https://github.com/brittonwalker/criterion-top-ten",""
"Raúl Castillo","Y tu mamá también","Alfonso Cuarón","https://www.criterion.com/films/28005-y-tu-mam-tambin","https://github.com/brittonwalker/criterion-top-ten",""
"Jeremiah Zagar","Y tu mamá también","Alfonso Cuarón","https://www.criterion.com/films/28005-y-tu-mam-tambin","https://github.com/brittonwalker/criterion-top-ten",""
"Terence Nance","Y tu mamá también","Alfonso Cuarón","https://www.criterion.com/films/28005-y-tu-mam-tambin","https://github.com/brittonwalker/criterion-top-ten",""
"Raúl Castillo","Weekend","Andrew Haigh","https://www.criterion.com/films/27783-weekend","https://github.com/brittonwalker/criterion-top-ten",""
"Andrew Ahn","Weekend","Andrew Haigh","https://www.criterion.com/films/27783-weekend","https://github.com/brittonwalker/criterion-top-ten",""
"Lena Dunham ","Weekend","Andrew Haigh","https://www.criterion.com/films/27783-weekend","https://github.com/brittonwalker/criterion-top-ten",""
"Haskell Wexler","Weekend","Andrew Haigh","https://www.criterion.com/films/27783-weekend","https://github.com/brittonwalker/criterion-top-ten",""
"Raúl Castillo","Drunken Angel","Akira Kurosawa","https://www.criterion.com/films/845-drunken-angel","https://github.com/brittonwalker/criterion-top-ten",""
"Raúl Castillo","Ratcatcher","Lynne Ramsay","https://www.criterion.com/films/716-ratcatcher","https://github.com/brittonwalker/criterion-top-ten",""
"Jeremiah Zagar","Ratcatcher","Lynne Ramsay","https://www.criterion.com/films/716-ratcatcher","https://github.com/brittonwalker/criterion-top-ten",""
"Andrew Ahn","Ratcatcher","Lynne Ramsay","https://www.criterion.com/films/716-ratcatcher","https://github.com/brittonwalker/criterion-top-ten",""
"K. K. Barrett","Ratcatcher","Lynne Ramsay","https://www.criterion.com/films/716-ratcatcher","https://github.com/brittonwalker/criterion-top-ten",""
"Andrew Haigh ","Ratcatcher","Lynne Ramsay","https://www.criterion.com/films/716-ratcatcher","https://github.com/brittonwalker/criterion-top-ten",""
"Raúl Castillo","Night of the Living Dead","George A. Romero","https://www.criterion.com/films/29331-night-of-the-living-dead","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","The Innocents","Jack Clayton","https://www.criterion.com/films/28569-the-innocents","https://github.com/brittonwalker/criterion-top-ten",""
"Amy Fine Collins","The Innocents","Jack Clayton","https://www.criterion.com/films/28569-the-innocents","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Connor Jessup","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Christopher Radcliff and Lauren Wolkstein","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Mark Cousins","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Alec Baldwin","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Bill Hader","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Guillermo del Toro","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Johnnie To","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Matt Dentler","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Gary Giddins","High and Low","Akira Kurosawa","https://www.criterion.com/films/543-high-and-low","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Sloane Crosley","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Jessica Morgan","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Stephen Cone","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Dustin Guy Defa","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Ken Jennings","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Dana Calvo","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Lena Dunham ","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Nicholas Stoller","Broadcast News","James L. Brooks","https://www.criterion.com/films/27535-broadcast-news","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","Something Wild","Jonathan Demme","https://www.criterion.com/films/27603-something-wild","https://github.com/brittonwalker/criterion-top-ten",""
"Stephen Cone","Something Wild","Jonathan Demme","https://www.criterion.com/films/27603-something-wild","https://github.com/brittonwalker/criterion-top-ten",""
"André Gregory and Wallace Shawn","Something Wild","Jonathan Demme","https://www.criterion.com/films/27603-something-wild","https://github.com/brittonwalker/criterion-top-ten",""
"Miguel Arteta ","Something Wild","Jonathan Demme","https://www.criterion.com/films/27603-something-wild","https://github.com/brittonwalker/criterion-top-ten",""
"Karyn Kusama","Bad Timing","Nicolas Roeg","https://www.criterion.com/films/744-bad-timing","https://github.com/brittonwalker/criterion-top-ten",""
"Nathan Silver","Bad Timing","Nicolas Roeg","https://www.criterion.com/films/744-bad-timing","https://github.com/brittonwalker/criterion-top-ten",""
"Mark Cousins","Bad Timing","Nicolas Roeg","https://www.criterion.com/films/744-bad-timing","https://github.com/brittonwalker/criterion-top-ten",""
"Geoff Dyer","Bad Timing","Nicolas Roeg","https://www.criterion.com/films/744-bad-timing","https://github.com/brittonwalker/criterion-top-ten",""
