slug,title,year,director,runtime,imdb,tmdb,lb_rating,lb_rating_count,imdb_rating,imdb_votes,times_picked,imdb_url,lb_url
basquiat,Basquiat,1996,Julian Schnabel,107,tt0115632,549,3.42,35055,6.9,23918,1,https://www.imdb.com/title/tt0115632/,https://letterboxd.com/film/basquiat/
a-canterbury-tale,A Canterbury Tale,1944,"Michael Powell, Emeric Pressburger",125,tt0036695,15696,3.8,9684,7.3,7292,1,https://www.imdb.com/title/tt0036695/,https://letterboxd.com/film/a-canterbury-tale/
mambar-pierrette,Mambar Pierrette,2023,Rosine Mbakam,93,tt27819782,1114896,3.55,1070,6.6,160,1,https://www.imdb.com/title/tt27819782/,https://letterboxd.com/film/mambar-pierrette/
babettes-feast,Babette's Feast,1987,Gabriel Axel,104,tt0092603,11832,4.06,37175,7.7,24064,1,https://www.imdb.com/title/tt0092603/,https://letterboxd.com/film/babettes-feast/
intermezzo,Intermezzo,1936,Gustaf Molander,93,tt0027796,125891,3.29,1528,6.5,1522,1,https://www.imdb.com/title/tt0027796/,https://letterboxd.com/film/intermezzo/
the-sounds-of-science,The Sounds of Science,2001,Jean Painlevé,78,tt3228402,293917,3.73,493,7.2,36,1,https://www.imdb.com/title/tt3228402/,https://letterboxd.com/film/the-sounds-of-science/
enter-the-void,Enter the Void,2009,Gaspar Noé,161,tt1191111,34647,3.77,255635,7.2,94952,1,https://www.imdb.com/title/tt1191111/,https://letterboxd.com/film/enter-the-void/
the-babadook,The Babadook,2014,Jennifer Kent,94,tt2321549,242224,3.3,791990,6.8,270958,1,https://www.imdb.com/title/tt2321549/,https://letterboxd.com/film/the-babadook/
blackberry-2023,BlackBerry,2023,Matt Johnson,120,tt21867434,1016084,3.77,267312,7.3,71010,1,https://www.imdb.com/title/tt21867434/,https://letterboxd.com/film/blackberry-2023/
la-bete-humaine,La Bête Humaine,1938,Jean Renoir,98,tt0029957,29415,3.75,11957,7.5,9037,1,https://www.imdb.com/title/tt0029957/,https://letterboxd.com/film/la-bete-humaine/
we-grown-now,We Grown Now,2023,Minhal Baig,95,tt28639049,1163186,3.69,6569,6.8,1454,1,https://www.imdb.com/title/tt28639049/,https://letterboxd.com/film/we-grown-now/
janet-planet,Janet Planet,2023,Annie Baker,113,tt28366692,1037035,3.59,47226,6.1,4017,1,https://www.imdb.com/title/tt28366692/,https://letterboxd.com/film/janet-planet/
marriage-story-2019,Marriage Story,2019,Noah Baumbach,137,tt7653254,492188,4.01,1409845,7.9,372965,1,https://www.imdb.com/title/tt7653254/,https://letterboxd.com/film/marriage-story-2019/
revanche,Revanche,2008,Götz Spielmann,121,tt1173745,15451,3.98,16528,7.5,17259,1,https://www.imdb.com/title/tt1173745/,https://letterboxd.com/film/revanche/
dry-summer,Dry Summer,1963,Metin Erksan,90,tt0062322,58897,3.81,10567,7.8,6735,1,https://www.imdb.com/title/tt0062322/,https://letterboxd.com/film/dry-summer/
rupture,Rupture,1961,"Pierre Étaix, Jean-Claude Carrière",11,tt0411819,188191,3.58,1040,7,765,1,https://www.imdb.com/title/tt0411819/,https://letterboxd.com/film/rupture/
the-two-faces-of-a-bamileke-woman,The Two Faces of a Bamileke Woman,2018,Rosine Mbakam,77,tt9135014,475327,3.62,281,7.2,40,1,https://www.imdb.com/title/tt9135014/,https://letterboxd.com/film/the-two-faces-of-a-bamileke-woman/
shrimp-stories,Shrimp Stories,1964,"Geneviève Hamon, Jean Painlevé",10,tt1441288,163146,3.46,702,6.4,368,1,https://www.imdb.com/title/tt1441288/,https://letterboxd.com/film/shrimp-stories/
barbie,Barbie,2023,Greta Gerwig,114,tt1517268,346698,3.68,5787618,6.8,693485,1,https://www.imdb.com/title/tt1517268/,https://letterboxd.com/film/barbie/
a-murder-at-the-end-of-the-world,A Murder at the End of the World,2023,"Brit Marling, Zal Batmanglij",425,tt15227418,,3.56,18071,7,32841,1,https://www.imdb.com/title/tt15227418/,https://letterboxd.com/film/a-murder-at-the-end-of-the-world/
all-we-imagine-as-light,All We Imagine as Light,2024,Payal Kapadia,118,tt32086077,927547,3.87,104986,7,14054,1,https://www.imdb.com/title/tt32086077/,https://letterboxd.com/film/all-we-imagine-as-light/
riot-in-cell-block-11,Riot in Cell Block 11,1954,Don Siegel,80,tt0047417,28023,3.6,4726,7,2714,1,https://www.imdb.com/title/tt0047417/,https://letterboxd.com/film/riot-in-cell-block-11/
ida,Ida,2013,Paweł Pawlikowski,82,tt2718492,209274,4.05,97039,7.4,63321,1,https://www.imdb.com/title/tt2718492/,https://letterboxd.com/film/ida/
good-one,Good One,2024,India Donaldson,90,tt30319516,1122618,3.67,25563,6.7,4155,1,https://www.imdb.com/title/tt30319516/,https://letterboxd.com/film/good-one/
cairo-station,Cairo Station,1958,Youssef Chahine,77,tt0051390,47324,3.82,18588,7.5,6250,1,https://www.imdb.com/title/tt0051390/,https://letterboxd.com/film/cairo-station/
the-red-head,The Red Head,1932,Julien Duvivier,91,tt0023345,92413,3.76,819,7.5,830,1,https://www.imdb.com/title/tt0023345/,https://letterboxd.com/film/the-red-head/
devi,Devi,1960,Satyajit Ray,99,tt0053765,43031,4.07,14256,7.8,3445,1,https://www.imdb.com/title/tt0053765/,https://letterboxd.com/film/devi/
little-men-2016,Little Men,2016,Ira Sachs,85,tt4919484,373473,3.51,10376,6.7,8196,1,https://www.imdb.com/title/tt4919484/,https://letterboxd.com/film/little-men-2016/
blast-of-silence,Blast of Silence,1961,Allen Baron,77,tt0054687,32008,3.82,15573,7.4,6431,1,https://www.imdb.com/title/tt0054687/,https://letterboxd.com/film/blast-of-silence/
jungle-book,Jungle Book,1942,Zoltan Korda,106,tt0034928,23033,3.38,3203,6.7,5091,1,https://www.imdb.com/title/tt0034928/,https://letterboxd.com/film/jungle-book/
feeling-good,Feeling Good,1966,Pierre Étaix,12,tt1708524,207123,3.42,519,6.6,447,1,https://www.imdb.com/title/tt1708524/,https://letterboxd.com/film/feeling-good/
love-affair-or-the-case-of-the-missing-switchboard-operator,"Love Affair, or the Case of the Missing Switchboard Operator",1967,Dušan Makavejev,69,tt0061912,42696,3.7,3237,7.3,2162,1,https://www.imdb.com/title/tt0061912/,https://letterboxd.com/film/love-affair-or-the-case-of-the-missing-switchboard-operator/
the-funeral,The Funeral,1984,Jūzō Itami,125,tt0089746,42095,3.83,9292,7.2,2322,1,https://www.imdb.com/title/tt0089746/,https://letterboxd.com/film/the-funeral/
author-the-jt-leroy-story,Author: The JT LeRoy Story,2016,Jeff Feuerzeig,110,tt5278462,373348,3.58,2704,7.1,1326,1,https://www.imdb.com/title/tt5278462/,https://letterboxd.com/film/author-the-jt-leroy-story/
emilia-perez,Emilia Pérez,2024,Jacques Audiard,132,tt20221436,974950,2.02,613267,5.3,132367,1,https://www.imdb.com/title/tt20221436/,https://letterboxd.com/film/emilia-perez/
the-burmese-harp,The Burmese Harp,1956,Kon Ichikawa,117,tt0049012,33319,4.14,9793,8,7280,1,https://www.imdb.com/title/tt0049012/,https://letterboxd.com/film/the-burmese-harp/
godzilla-vs-biollante,Godzilla vs. Biollante,1989,Kazuki Ōmori,105,tt0097444,18289,3.51,33011,6.5,8455,1,https://www.imdb.com/title/tt0097444/,https://letterboxd.com/film/godzilla-vs-biollante/
amy-2015,Amy,2015,Asif Kapadia,128,tt2870648,331781,4.05,130658,7.8,57990,1,https://www.imdb.com/title/tt2870648/,https://letterboxd.com/film/amy-2015/
june-night,June Night,1940,Per Lindberg,90,tt0032655,64926,3.22,739,6,802,1,https://www.imdb.com/title/tt0032655/,https://letterboxd.com/film/june-night/
moonage-daydream,Moonage Daydream,2022,Brett Morgen,135,tt9883832,957457,4.04,90344,7.6,16514,1,https://www.imdb.com/title/tt9883832/,https://letterboxd.com/film/moonage-daydream/
the-right-stuff,The Right Stuff,1983,Philip Kaufman,193,tt0086197,9549,4.02,40486,7.8,68066,1,https://www.imdb.com/title/tt0086197/,https://letterboxd.com/film/the-right-stuff/
appalachian-spring-1959,Appalachian Spring,1959,Peter Glushanok,32,tt0478971,258233,3.54,425,6.4,249,1,https://www.imdb.com/title/tt0478971/,https://letterboxd.com/film/appalachian-spring-1959/
enys-men,Enys Men,2022,Mark Jenkin,90,tt11698800,740049,3.07,31268,5.6,4554,1,https://www.imdb.com/title/tt11698800/,https://letterboxd.com/film/enys-men/
alambrista,Alambrista!,1977,Robert M. Young,96,tt0075654,86975,3.81,1850,7.3,916,1,https://www.imdb.com/title/tt0075654/,https://letterboxd.com/film/alambrista/
grip-of-the-strangler,Grip of the Strangler,1958,Robert Day,78,tt0051706,86667,3.04,3005,6.2,2419,1,https://www.imdb.com/title/tt0051706/,https://letterboxd.com/film/grip-of-the-strangler/
first-time-female-director,First Time Female Director,2023,Chelsea Peretti,97,tt21285728,999887,2.63,1923,4.4,505,1,https://www.imdb.com/title/tt21285728/,https://letterboxd.com/film/first-time-female-director/
the-makioka-sisters,The Makioka Sisters,1983,Kon Ichikawa,140,tt0086242,42116,3.66,2212,7.2,1929,1,https://www.imdb.com/title/tt0086242/,https://letterboxd.com/film/the-makioka-sisters/
zatoichi-at-large,Zatoichi at Large,1972,Kazuo Mori,88,tt0202153,54284,3.25,1535,6.8,1249,1,https://www.imdb.com/title/tt0202153/,https://letterboxd.com/film/zatoichi-at-large/
the-black-stallion,The Black Stallion,1979,Carroll Ballard,118,tt0078872,17264,3.68,12845,7.4,15378,1,https://www.imdb.com/title/tt0078872/,https://letterboxd.com/film/the-black-stallion/
sasquatch-sunset,Sasquatch Sunset,2024,"David Zellner, Nathan Zellner",89,tt30180830,1015634,2.79,33052,5.4,6305,1,https://www.imdb.com/title/tt30180830/,https://letterboxd.com/film/sasquatch-sunset/
the-irishman-2019,The Irishman,2019,Martin Scorsese,209,tt1302006,398978,3.91,943112,7.8,474767,1,https://www.imdb.com/title/tt1302006/,https://letterboxd.com/film/the-irishman-2019/
the-brutalist,The Brutalist,2024,Brady Corbet,215,tt8999762,549509,3.89,777071,7.2,157806,1,https://www.imdb.com/title/tt8999762/,https://letterboxd.com/film/the-brutalist/
take-me-somewhere-nice,Take Me Somewhere Nice,2019,Ena Sendijarević,92,tt8567342,572979,3.33,5231,6.3,1817,1,https://www.imdb.com/title/tt8567342/,https://letterboxd.com/film/take-me-somewhere-nice/
the-matrix,The Matrix,1999,"Lana Wachowski, Lilly Wachowski",136,tt0133093,603,4.18,2892679,8.7,2256747,1,https://www.imdb.com/title/tt0133093/,https://letterboxd.com/film/the-matrix/
bad-things,Bad Things,2023,Stewart Thorndike,83,tt27542845,1114928,2.31,4757,3.7,1114,1,https://www.imdb.com/title/tt27542845/,https://letterboxd.com/film/bad-things/
i-live-in-fear,I Live in Fear,1955,Akira Kurosawa,103,tt0048198,21490,3.74,10224,7.3,6185,1,https://www.imdb.com/title/tt0048198/,https://letterboxd.com/film/i-live-in-fear/
mr-arkadin,Mr. Arkadin,1955,Orson Welles,107,tt0048393,44026,3.7,13310,7.1,10088,1,https://www.imdb.com/title/tt0048393/,https://letterboxd.com/film/mr-arkadin/
the-baron-of-arizona,The Baron of Arizona,1950,Samuel Fuller,97,tt0042229,37329,3.43,3752,6.9,2754,1,https://www.imdb.com/title/tt0042229/,https://letterboxd.com/film/the-baron-of-arizona/
senna,Senna,2010,Asif Kapadia,106,tt1424432,58496,4.26,101285,8.4,83818,1,https://www.imdb.com/title/tt1424432/,https://letterboxd.com/film/senna/
la-vie-de-boheme,La Vie de Bohème,1992,Aki Kaurismäki,103,tt0105750,28212,3.97,12611,7.5,7228,1,https://www.imdb.com/title/tt0105750/,https://letterboxd.com/film/la-vie-de-boheme/
the-atomic-submarine,The Atomic Submarine,1959,Spencer Gordon Bennet,72,tt0052587,37467,2.68,2172,5.1,2206,1,https://www.imdb.com/title/tt0052587/,https://letterboxd.com/film/the-atomic-submarine/
like-someone-in-love,Like Someone in Love,2012,Abbas Kiarostami,109,tt1843287,102001,3.82,33183,7,13841,1,https://www.imdb.com/title/tt1843287/,https://letterboxd.com/film/like-someone-in-love/
fingernails,Fingernails,2023,Christos Nikou,113,tt13968674,790459,2.95,43377,5.8,10678,1,https://www.imdb.com/title/tt13968674/,https://letterboxd.com/film/fingernails/
the-innocent-2022,The Innocent,2022,Louis Garrel,99,tt19841734,919573,3.58,29152,6.6,4836,1,https://www.imdb.com/title/tt19841734/,https://letterboxd.com/film/the-innocent-2022/
zatoichis-flashing-sword,Zatoichi's Flashing Sword,1964,Kazuo Ikehiro,82,tt0191664,54265,3.61,2828,7.2,1868,1,https://www.imdb.com/title/tt0191664/,https://letterboxd.com/film/zatoichis-flashing-sword/
how-to-get-ahead-in-advertising,How to Get Ahead in Advertising,1989,Bruce Robinson,95,tt0097531,14776,3.61,10693,6.8,7115,1,https://www.imdb.com/title/tt0097531/,https://letterboxd.com/film/how-to-get-ahead-in-advertising/
downsizing,Downsizing,2017,Alexander Payne,135,tt1389072,301337,2.39,215463,5.8,138050,1,https://www.imdb.com/title/tt1389072/,https://letterboxd.com/film/downsizing/
ghost-world,Ghost World,2001,Terry Zwigoff,111,tt0162346,1548,3.58,237854,7.3,131191,1,https://www.imdb.com/title/tt0162346/,https://letterboxd.com/film/ghost-world/
coco-2017,Coco,2017,Lee Unkrich,105,tt2380307,354912,4.13,3076833,8.4,713711,1,https://www.imdb.com/title/tt2380307/,https://letterboxd.com/film/coco-2017/
daliland,Dalíland,2022,Mary Harron,97,tt8399658,522925,2.73,4999,5.9,3161,1,https://www.imdb.com/title/tt8399658/,https://letterboxd.com/film/daliland/
surface-tension,Surface Tension,1968,Hollis Frampton,10,tt0131042,154656,3.36,1883,5.8,472,1,https://www.imdb.com/title/tt0131042/,https://letterboxd.com/film/surface-tension/
in-the-realm-of-the-senses,In the Realm of the Senses,1976,Nagisa Ōshima,105,tt0074102,5879,3.62,47532,6.6,25312,1,https://www.imdb.com/title/tt0074102/,https://letterboxd.com/film/in-the-realm-of-the-senses/
a-story-from-chikamatsu,A Story from Chikamatsu,1954,Kenji Mizoguchi,102,tt0046851,35861,4.16,9795,8,5473,1,https://www.imdb.com/title/tt0046851/,https://letterboxd.com/film/a-story-from-chikamatsu/
night-and-the-city,Night and the City,1950,Jules Dassin,95,tt0042788,19119,4.04,18466,7.8,16600,1,https://www.imdb.com/title/tt0042788/,https://letterboxd.com/film/night-and-the-city/
la-verite-1960,The Truth,1960,Henri-Georges Clouzot,127,tt0054452,61711,4.02,13271,7.6,5539,1,https://www.imdb.com/title/tt0054452/,https://letterboxd.com/film/la-verite-1960/
moonlight-2016,Moonlight,2016,Barry Jenkins,111,tt4975722,376867,4.2,1498926,7.4,353563,1,https://www.imdb.com/title/tt4975722/,https://letterboxd.com/film/moonlight-2016/
patterns-1955,Patterns,1955,Fielder Cook,53,tt0622424,979959,3.46,343,7.8,159,1,https://www.imdb.com/title/tt0622424/,https://letterboxd.com/film/patterns-1955/
liquid-crystals,Liquid Crystals,1978,Jean Painlevé,6,tt1441254,146815,3.71,1201,6.7,464,1,https://www.imdb.com/title/tt1441254/,https://letterboxd.com/film/liquid-crystals/
performance,Performance,1970,"Nicolas Roeg, Donald Cammell",106,tt0066214,26606,3.59,20751,6.7,12260,1,https://www.imdb.com/title/tt0066214/,https://letterboxd.com/film/performance/
gloria-1979,Gloria!,1979,Hollis Frampton,10,tt2186791,147168,3.29,725,4.9,316,1,https://www.imdb.com/title/tt2186791/,https://letterboxd.com/film/gloria-1979/
spaceman-2024,Spaceman,2024,Johan Renck,108,tt11097384,636706,3.02,151187,5.7,47944,1,https://www.imdb.com/title/tt11097384/,https://letterboxd.com/film/spaceman-2024/
control-2007,Control,2007,Anton Corbijn,122,tt0421082,5708,3.92,96236,7.6,71757,1,https://www.imdb.com/title/tt0421082/,https://letterboxd.com/film/control-2007/
how-some-jellyfish-are-born,How Some Jellyfish Are Born,1960,"Jean Painlevé, Geneviève Hamon",14,tt0129836,117594,3.45,693,6.5,359,1,https://www.imdb.com/title/tt0129836/,https://letterboxd.com/film/how-some-jellyfish-are-born/
toni,Toni,1935,Jean Renoir,84,tt0025898,51949,3.75,5240,7.2,2302,1,https://www.imdb.com/title/tt0025898/,https://letterboxd.com/film/toni/
asteroid-city,Asteroid City,2023,Wes Anderson,105,tt14230388,747188,3.47,1105012,6.4,145578,1,https://www.imdb.com/title/tt14230388/,https://letterboxd.com/film/asteroid-city/
demon-pond-1979,Demon Pond,1979,Masahiro Shinoda,124,tt0079041,117215,3.71,7936,7,1248,1,https://www.imdb.com/title/tt0079041/,https://letterboxd.com/film/demon-pond-1979/
american-fiction,American Fiction,2023,Cord Jefferson,117,tt23561236,1056360,3.74,547656,7.5,153588,1,https://www.imdb.com/title/tt23561236/,https://letterboxd.com/film/american-fiction/
colossal-youth,Colossal Youth,2006,Pedro Costa,155,tt0460480,82404,4.01,4518,6.8,1888,1,https://www.imdb.com/title/tt0460480/,https://letterboxd.com/film/colossal-youth/
plan-75-2022,Plan 75,2022,Chie Hayakawa,113,tt19719904,958487,3.53,12065,6.6,3076,1,https://www.imdb.com/title/tt19719904/,https://letterboxd.com/film/plan-75-2022/
joyce-at-34,Joyce at 34,1972,"Joyce Chopra, Claudia Weill",28,tt1503716,255734,3.78,1312,7.1,154,1,https://www.imdb.com/title/tt1503716/,https://letterboxd.com/film/joyce-at-34/
phantom-thread,Phantom Thread,2017,Paul Thomas Anderson,130,tt5776858,400617,4.17,657239,7.4,162822,1,https://www.imdb.com/title/tt5776858/,https://letterboxd.com/film/phantom-thread/
the-iron-claw-2023,The Iron Claw,2023,Sean Durkin,133,tt21064584,850165,4.11,1065911,7.5,120216,1,https://www.imdb.com/title/tt21064584/,https://letterboxd.com/film/the-iron-claw-2023/
we-the-animals,We the Animals,2018,Jeremiah Zagar,93,tt7681824,490000,3.8,12561,6.9,4808,1,https://www.imdb.com/title/tt7681824/,https://letterboxd.com/film/we-the-animals/
the-big-risk,The Big Risk,1960,Claude Sautet,110,tt0052698,34145,3.79,5409,7.5,5104,1,https://www.imdb.com/title/tt0052698/,https://letterboxd.com/film/the-big-risk/
missing,Missing,1982,Costa-Gavras,123,tt0084335,15600,3.94,23023,7.7,24471,1,https://www.imdb.com/title/tt0084335/,https://letterboxd.com/film/missing/
arsenic-and-old-lace,Arsenic and Old Lace,1944,Frank Capra,118,tt0036613,212,3.97,64405,7.9,77728,1,https://www.imdb.com/title/tt0036613/,https://letterboxd.com/film/arsenic-and-old-lace/
maitresse,Maîtresse,1976,Barbet Schroeder,112,tt0074883,46978,3.41,3836,6.5,2688,1,https://www.imdb.com/title/tt0074883/,https://letterboxd.com/film/maitresse/
deep-crimson,Deep Crimson,1996,Arturo Ripstein,111,tt0117394,47007,3.74,4759,7.1,2479,1,https://www.imdb.com/title/tt0117394/,https://letterboxd.com/film/deep-crimson/
the-times-of-harvey-milk,The Times of Harvey Milk,1984,Rob Epstein,90,tt0088275,33138,4.14,13033,8.2,7231,1,https://www.imdb.com/title/tt0088275/,https://letterboxd.com/film/the-times-of-harvey-milk/
killers-kiss,Killer's Kiss,1955,Stanley Kubrick,68,tt0048254,10056,3.15,47048,6.5,28356,1,https://www.imdb.com/title/tt0048254/,https://letterboxd.com/film/killers-kiss/
pictures-of-ghosts,Pictures of Ghosts,2023,Kleber Mendonça Filho,93,tt27502227,1112548,3.9,39834,7.6,2671,1,https://www.imdb.com/title/tt27502227/,https://letterboxd.com/film/pictures-of-ghosts/
ossos,Ossos,1997,Pedro Costa,97,tt0119844,55700,3.66,5960,6.8,1927,1,https://www.imdb.com/title/tt0119844/,https://letterboxd.com/film/ossos/
night-moves,Night Moves,1975,Arthur Penn,100,tt0073453,32042,3.77,51508,7.1,21378,1,https://www.imdb.com/title/tt0073453/,https://letterboxd.com/film/night-moves/
crazed-fruit,Crazed Fruit,1956,Kō Nakahira,86,tt0160440,86664,3.67,4573,7.2,2494,1,https://www.imdb.com/title/tt0160440/,https://letterboxd.com/film/crazed-fruit/
young-torless,Young Törless,1966,Volker Schlöndorff,87,tt0060574,45694,3.7,3493,7.2,2934,1,https://www.imdb.com/title/tt0060574/,https://letterboxd.com/film/young-torless/
the-river,The River,1951,Jean Renoir,99,tt0043972,45218,3.8,12977,7.4,7428,1,https://www.imdb.com/title/tt0043972/,https://letterboxd.com/film/the-river/
a-man-and-a-woman,A Man and a Woman,1966,Claude Lelouch,102,tt0061138,42726,4.07,29854,7.5,13660,1,https://www.imdb.com/title/tt0061138/,https://letterboxd.com/film/a-man-and-a-woman/
sanjuro,Sanjuro,1962,Akira Kurosawa,96,tt0056443,11712,4.15,69810,8,43370,1,https://www.imdb.com/title/tt0056443/,https://letterboxd.com/film/sanjuro/
monsieur-verdoux,Monsieur Verdoux,1947,Charlie Chaplin,124,tt0039631,30588,4,21314,7.8,20659,1,https://www.imdb.com/title/tt0039631/,https://letterboxd.com/film/monsieur-verdoux/
antonio-gaudi,Antonio Gaudí,1984,Hiroshi Teshigahara,72,tt0086907,37239,3.77,4553,7.2,1874,1,https://www.imdb.com/title/tt0086907/,https://letterboxd.com/film/antonio-gaudi/
the-bad-sleep-well,The Bad Sleep Well,1960,Akira Kurosawa,150,tt0054460,31589,4.12,27552,7.9,15607,1,https://www.imdb.com/title/tt0054460/,https://letterboxd.com/film/the-bad-sleep-well/
neptune-frost,Neptune Frost,2021,"Anisia Uzeyman, Saul Williams",110,tt11873472,671109,3.56,11408,6.5,1301,1,https://www.imdb.com/title/tt11873472/,https://letterboxd.com/film/neptune-frost/
the-circus,The Circus,1928,Charlie Chaplin,72,tt0018773,28978,4.07,48145,8.1,38677,1,https://www.imdb.com/title/tt0018773/,https://letterboxd.com/film/the-circus/
safety-last,Safety Last!,1923,"Fred C. Newmeyer, Sam Taylor",73,tt0014429,22596,4.12,50230,8.1,24934,1,https://www.imdb.com/title/tt0014429/,https://letterboxd.com/film/safety-last/
